item_id,title,description,url,brand,seller_name,image_url,availability,price,seller_url,return_policy,accepts_returns,return_deadline_in_days,condition,product_category,additional_image_urls,mpn,gtin,group_id,listing_has_variations,variant_dict,shipping_price,is_ads_eligible,is_eligible_search,is_eligible_checkout,ads_metadata,target_countries,store_country
14820,Bougie Édition 10 - Accessoires décoration - Idées cadeaux - Fleuriste Bergamotte,"Pour célébrer ses 10 ans, Bergamotte s'associe à Atelier Vekkä pour créer cette bougie exclusive de la gamme Édition 10 ! Habillée d'un verre fumé et d'une étiquette signée spécialement pour l'occasion, elle diffuse la senteur Midsommar, inspirée de la fête suédoise de la lumière : notes de pin, citronnier et verveine pour une évasion en édition limitée. Un cadeau élégant et raffiné pour toutes les occasions. Marque : Atelier Vekkä Assemblage olfactif : N.06 - Midsommar · Notes de tête : feuilles de citronnier, pin, orange · Notes de cœur : sapin · Notes de fond : verveine, mousse Contenant : Verre Poids net : 180g Dimensions : hauteur 9.15 cm, diamètre 7,5 cm Fabriquée en France Coulée à la main Cire 100% végétale sans OGM Mèche en coton sans plomb Fragrance élaborées sans substances controversées",https://www.bergamotte.fr/livraison-accessoires/bougie-edition-10,Bergamotte,Bergamotte,https://bergamotte.imgix.net/3gdmm519i8aqrgszpbjeq6rmu5su?ixlib=rails-4.3.1&w=500&h=500&fit=crop,in_stock,39.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Arts et loisirs > Fêtes et soirées > Cadeaux,,14820,,,,,9.90 EUR,true,true,false,,FR,FR
14824,Aglaonema Eyecatcher Rose - Livraison Plante 24h France - Idee Cadeau Vegetal,"Aglaonema Aglaé. Aglaonema 'Eyecatcher'. Diamètre du pot : 12 cm - Hauteur : Entre 25 et 35 cm (pot inclus). À ne surtout pas manquer. Personnalisation possible Comment s’occuper de votre Aglaonema Aglaé ? Toxicité. Difficulté. Débutant. Arrosage. Fréquent. Exposition. Semi-ombragé. Entretien. Producteur. Labellisé MPS-SQ/GAP Commandez votre Aglaonema Aglaé dès aujourd'hui et recevez une plante d'exception, cultivée avec soin et livrée directement chez vous par Bergamotte. Le cadeau parfait pour soi ou pour un proche ! Livraison a domicile en 24h partout en France ou en 3h a Paris, soigneusement emballe Aglaonema Eyecatcher aux feuilles panachees de vert et rose, plante d interieur decorative et facile d entretien Hauteur 25 a 35 cm avec pot de 12 cm de diametre, plante compacte ideale pour les petits espaces et les bureaux Exposition semi-ombragee et arrosage frequent, plante parfaite pour les debutants et tres tolerant aux conditions interieures Carte message personnalisee offerte, idee cadeau vegetal original pour toutes les occasions",https://www.bergamotte.fr/livraison-plantes/aglaonema-aglae,Bergamotte,Bergamotte,https://bergamotte.imgix.net/six5ipzfuoe4tm1u1xivynqyg0fy?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,in_stock,29.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Maison et jardin > Plantes > Plantes d'extérieur et d'intérieur,"https://bergamotte.imgix.net/uy6fmrl07uvyg0hy0mdfdpma4a0p?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/vn38ztaimsbcvt6icgye0vu6rc59?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/qdsm8wbdfu1g3tkkfl58olmcxom6?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/56tby8d479n33q0scwxym63xwaku?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/nbhvmwzcj7l5ed6d5majg0lot7cw?ixlib=rails-4.3.1&w=500&h=500&fit=crop",14824,,,,,9.90 EUR,true,true,false,,FR,FR
14825,Orchidee Violette - Marvellous Barcelona - Livraison Plante a Domicile 24h France - Cadeau Vegetal,"Orchidée Audrey. Orchidée 'Marvellous Barcelona'. Diamètre du pot : 21 cm - Hauteur : Entre 60 et 70 cm (pot inclus). À ne surtout pas manquer. Personnalisation possible Comment s’occuper de votre Orchidée Audrey ? Pet-friendly. Entretien. Difficulté. Débutant. Floraison. Mauve à rose violacé. Exposition. Lumineux. Arrosage. Régulier. Producteur. Labellisé MPS-A+/SQ/GAP Commandez votre Orchidée Audrey dès aujourd'hui et recevez une plante d'exception, cultivée avec soin et livrée directement chez vous par Bergamotte. Le cadeau parfait pour soi ou pour un proche ! Livraison a domicile en 24h partout en France ou en 3h a Paris, soigneusement emballe Orchidee Marvellous Barcelona aux fleurs mauves a rose violace, plante d interieur elegante et longuement florissante Hauteur 60 a 70 cm avec pot de 21 cm de diametre, plante spectaculaire pour illuminer votre interieur de ses couleurs vives Exposition lumineuse et arrosage regulier, plante pet-friendly et facile d entretien ideale pour les debutants Carte message personnalisee offerte, idee cadeau vegetal original pour toutes les occasions",https://www.bergamotte.fr/livraison-plantes/orchidee-audrey,Bergamotte,Bergamotte,https://bergamotte.imgix.net/3vtu0xmnrvu35k3qaufmefg62iec?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,in_stock,89.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Maison et jardin > Plantes > Plantes d'extérieur et d'intérieur,"https://bergamotte.imgix.net/ylbtsmw0lbh4dzkiyv5yg5e2ib37?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/5juweuqggltigrl4spptajstw7e2?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/iilxakmtc7ox4sk18ngwt3k7ja0y?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/d4gzf548o2xyyv7ta53lq7fgu2fd?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/g75ipde9klpephfatqdfu6gons7d?ixlib=rails-4.3.1&w=500&h=500&fit=crop",14825,,,,,9.90 EUR,true,true,false,,FR,FR
14826,Coffret Édition 10 - Idées cadeaux - Coffret cadeau - Expérience à offrir - Bergamotte,"Célébrez les plus beaux moments avec ce coffret cadeau, pensé pour toucher en plein cœur. Plus qu'une simple attention, c'est une véritable expérience à offrir. 10 ans d’histoire d’amour entre vous et nous… C’est un moment clé que l’on a décidé de célébrer avec ce que l’on sait faire de mieux : des cadeaux précieux !Pour l’occasion, nos experts ont conçu un coffret Édition 10 exclusif, disponible en quantités très limitées :Un petit bouquet de fleurs séchées et son mini-vase élégant.Une petite plante facile d’entretien habillée d'un cache-pot.Une bougie inédite aux couleurs de nos 10 ans, dont le parfum Midsommar (notes de pin, de citronnier et de verveine) apaisera l’ambiance de votre cocon comme un jour de printemps apaise nos cœurs.Un sachet de graines à planter pour fleurir nos villes et nos jardins.Une carte Love, elle aussi aux couleurs de notre anniversaire.Retrouvez plus d'informations sur les produits plus bas sur cette page. Bougie parfumée Atelier Vekkä : Marque : Atelier Vekkä Assemblage olfactif : N.06 - Midsommar · Notes de tête : feuilles de citronnier, pin, orange · Notes de cœur : sapin · Notes de fond : verveine, mousse Contenant : Verre Poids net : 180g Dimensions : hauteur 9.15 cm, diamètre 7,5 cm Fabriquée en France Coulée à la main Cire 100% végétale sans OGM Mèche en coton sans plomb Fragrance élaborées sans substances controversées Petit bouquet de fleurs séchées avec son soliflore : Bouquet de fleurs séchées dans les tons parme, blanc, crème et beige signé Bergamotte Vendu avec un soliflore raffiné et transparent Mini plante avec son cache-pot : Variété : Succulente (plante grasse, la variété peut changer en fonction des disponibilités, photos non contractuelles) Diamètre du pot : 6 cm (Plante vendue avec son pot en céramique) Entretien : La succulente doit être placé à un endroit lumineux mais sans rayons direct du soleil. Pour l'arrosage, laissez le terreau sécher en surface entre deux arrosages Avant d'arroser, vérifiez l'humidité du terreau en insérant votre doigt dans le sol jusqu'à environ 2-3 cm de profondeur Origine : Cette plante a grandi à Amstelveen, aux Pays-Bas Sachet de graines de coquelicots : Graines : graines de coquelicots françaises, bio, reproductibles et mellifères. Cette variété vivace aime être semée à la surface de la terre 400 graines | Surface de 3 m2 ou 8 pots (préférez des grands pots) Sachet : blanc moucheté fabriqué à partir de fibres de paille 70 x 100 mm | Papier FSC, recyclé et recyclable Fabrication made in Nantes Carte mots doux Love 'Edition 10' : Illustration avec l'imprimé 'Edition 10' pour célébrer les 10 ans de Bergamotte Pour que la surprise soit parfaite, votre coffret est expédié avec le plus grand soin. Nous assurons une livraison express en 24h partout en France et en 3h à Paris, dans un emballage sur mesure et soigné qui protège et sublime votre cadeau. Recevez ou faites livrer un présent impeccable, prêt à émerveiller. Le tout, présenté avec le soin et l'élégance qui caractérisent Bergamotte. Le cadeau parfait pour chouchouter vos proches. Offrez un instant de pur bonheur ! (",https://www.bergamotte.fr/livraison-accessoires/coffret-edition-10,Bergamotte,Bergamotte,https://bergamotte.imgix.net/o7m5lptz2xl4wtqft59d1vqukp8d?ixlib=rails-4.3.1&w=500&h=500&fit=crop,in_stock,59.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Arts et loisirs > Fêtes et soirées > Cadeaux,,14826,,,,,9.90 EUR,true,true,false,,FR,FR
14834,Coffret La Maison du Chocolat - Idées cadeaux gourmandes - Fleuriste Bergamotte,"Découvrez les chocolats pralinés de l'iconique Maison du Chocolat : un cadeau gourmand et délicat, idéal pour accompagner votre surprise végétale d'une petite touche sucrée. Assortiment de chocolats noirs et au lait fourrés au praliné 16 pépites : x4 Carya : Praliné pécan aux éclats de noix de pécan caramélisées. x4 Grain Dentelle : Praliné au chocolat au lait et aux éclats de crêpes dentelle. x4 Praliné Mendiant : Praliné amandes aux éclats d'amandes caramélisées, de noisettes et pistaches torréfiées et d'oranges confites. x4 Praliné Noisette : Praliné noisettes aux éclats de noisettes du Piémont. *L’assortiment est susceptible de varier. Ingrédients : chocolat noir (fèves de cacao, sucre, beurre de cacao, émulsifiant (lécithine de tournesol), arôme naturel (vanille)), sucre, noisettes, amandes, chocolat au lait (sucre, lait entier en poudre, beurre de cacao, fèves de cacao, émulsifiant (lécithine de tournesol)), noix de pécan, arôme naturel (amande amère, vanille), beurre de cacao, beurre, pistaches, farine de blé, lait entier en poudre, poudre d'amande, sel, émulsifiant (lécithine de tournesol), lait écrémé en poudre, colorant naturel (caramel, curcumine), malt d'orge, concentrés (radis, pomme, cassis), orge en poudre. Allergènes mentionnés en gras. Chocolat noir : cacao 56% minimum, Chocolat au lait : cacao 37% minimum. Fabriquant : La Maison du Chocolat - 65 avenue de Ségur, 75007 Paris, France. Valeurs nutritionnelles moyennes pour 100g : Energie (Kcal) : 565, Energie (kJ) : 2343, Matière grasse (g) : 39, dont Acides gras saturés (g) : 13, Glucides (g) : 42, dont sucres (g) : 39, protéines (g) : 8.7, Sel (g) : 0.11. (116g - Prix/kg : 257,76 €) À consommer de préférence avant la date indiquée sur le coffret. Durée de consommation optimale de 8 à 54 jours. Conservation : 18 °C dans un endroit sec. Dans leur emballage d'origine, ou bien dans le bac en bas de votre réfrigérateur, après avoir protégé votre coffret dans un sac papier ou plastique.",https://www.bergamotte.fr/livraison-accessoires/coffret-la-maison-du-chocolat,Bergamotte,Bergamotte,https://bergamotte.imgix.net/pphsdwmwhag8cv81n8fyqy2ejn8f?ixlib=rails-4.3.1&w=500&h=500&fit=crop,in_stock,29.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,"Alimentation, boissons et tabac",https://bergamotte.imgix.net/lha8zubp6qp2j0gpiu3d208gx1vk?ixlib=rails-4.3.1&w=500&h=500&fit=crop,14834,,,,,9.90 EUR,true,true,false,,FR,FR
14835,Coffret duo Kusmi Tea - Idées cadeaux gourmandes - Fleuriste Bergamotte,"Prolongement naturel de nos fleurs et de nos plantes, ce coffret duo signe Kusmi Tea transforme votre attention en un rituel chaleureux et parfumé. Contient deux boîtes de thés noirs (2x20g) : Anastasia et Prince Vladimir Anastasia : Thé noir*(99%), huiles essentielles de bergamote, de citron, de citron vert, arôme naturel de fleur d'oranger. Prince Vladimir : Thé noir* (95%), écorces d’orange*, extrait de cannelle, arôme naturel de vanille, arôme naturel de clou de girofle, huiles essentielles d’agrumes. *produits issus de l'agriculture biologique Préparation : Temps d'infusion de 3 à 5 minutes, température d'infusion 90°C.",https://www.bergamotte.fr/livraison-accessoires/coffret-duo-kusmi-tea,Bergamotte,Bergamotte,https://bergamotte.imgix.net/azte2mxc4mwpyclgo9js49736ezm?ixlib=rails-4.3.1&w=500&h=500&fit=crop,in_stock,12.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,"Alimentation, boissons et tabac",https://bergamotte.imgix.net/n25m7negl92fpazbc0cn4gymrlms?ixlib=rails-4.3.1&w=500&h=500&fit=crop,14835,,,,,9.90 EUR,true,true,false,,FR,FR
14836,Bouquet Melbourne S - Livraison Fleurs 24h - Hortensias Lisianthus - Tons Mauves et Blancs - Fleurs Fraiches de Saison,"Ce bouquet de fleurs se compose d'une harmonie de fleurs de saison rigoureusement sélectionnées pour leur fraîcheur et leur beauté : Hortensia, Santini, Acacia, Chrysantheme, Lisianthus, Phlox, Limonium, Rose branchue, Statice. Hauteur 45 cm. Carte message offerte. Emballage sur mesure Le cadeau idéal en toute occasion : Parfait pour un anniversaire, un remerciement, ou simplement pour le plaisir d'offrir, le Bouquet Melbourne saura transmettre vos plus belles émotions. Il est disponible en plusieurs tailles pour s'adapter à tous les budgets et à toutes les envies. Qualité et fraîcheur garanties : - Fleurs de saison : cueillies en direct des meilleurs producteurs. - Circuit court : pour une fraîcheur et une longévité maximales. - Préparé à la commande : nos artisans fleuristes confectionnent votre bouquet avec soin dans notre atelier parisien. Livraison express et services sur-mesure : - Livraison de fleurs en 24h dans toute la France et en 3h à Paris. - Carte message offerte pour accompagner votre bouquet. - Emballage soigné et conçu pour le transport. Offrez plus qu'un simple bouquet, offrez une expérience florale inoubliable avec le Bouquet Melbourne de Bergamotte. Commandez en ligne pour une livraison de fleurs à domicile rapide et soignée. Livraison express fleurs a domicile : en 3h a Paris et le lendemain partout en France avant 13h Hortensias et Lisianthus provenant de nos meilleurs producteurs en circuit court pour une fraicheur et une longevite maximales Harmonie champetre d Hortensias et Lisianthus rehaussee de Santini et Phlox avec Roses branchues et Limonium pour un bouquet genereux Emballage premium sur mesure avec poche d eau offerte pour preserver vos fleurs pendant la livraison Carte message personnalisee offerte et emballage cadeau soigne pour toutes vos occasions speciales",https://www.bergamotte.fr/livraison-fleurs/bouquet-melbourne/v/bouquet-melbourne-s,Bergamotte,Bergamotte,https://bergamotte.imgix.net/cmspfs0dkmwlfjajfwidh28rv3fc?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,in_stock,29.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Arts et loisirs > Fêtes et soirées > Cadeaux > Fleurs coupées fraîches,"https://bergamotte.imgix.net/a389sng3w3a8h9cwto7v5wyrydbu?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/wkld46yewp3prgz4e0h17jb18fkc?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/5g7iyqc8msowhve595vacruyg647?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/z64ffcszcbj0jff07212org1qcp8?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/dz3t543obfpr5tz8337uffrd5sh9?ixlib=rails-4.3.1&w=500&h=500&fit=crop",14836,,3278,true,"{""Taille du bouquet"": ""S""}",9.90 EUR,true,true,false,,FR,FR
14837,Bouquet Melbourne XL - Livraison Fleurs 24h - Hortensias Lisianthus - Tons Mauves et Blancs - Fleurs Fraiches de Saison,"Ce bouquet de fleurs se compose d'une harmonie de fleurs de saison rigoureusement sélectionnées pour leur fraîcheur et leur beauté : Hortensia, Santini, Acacia, Chrysantheme, Lisianthus, Phlox, Limonium, Rose branchue, Statice. Hauteur 50 cm. Carte message offerte. Emballage sur mesure Le cadeau idéal en toute occasion : Parfait pour un anniversaire, un remerciement, ou simplement pour le plaisir d'offrir, le Bouquet Melbourne saura transmettre vos plus belles émotions. Il est disponible en plusieurs tailles pour s'adapter à tous les budgets et à toutes les envies. Qualité et fraîcheur garanties : - Fleurs de saison : cueillies en direct des meilleurs producteurs. - Circuit court : pour une fraîcheur et une longévité maximales. - Préparé à la commande : nos artisans fleuristes confectionnent votre bouquet avec soin dans notre atelier parisien. Livraison express et services sur-mesure : - Livraison de fleurs en 24h dans toute la France et en 3h à Paris. - Carte message offerte pour accompagner votre bouquet. - Emballage soigné et conçu pour le transport. Offrez plus qu'un simple bouquet, offrez une expérience florale inoubliable avec le Bouquet Melbourne de Bergamotte. Commandez en ligne pour une livraison de fleurs à domicile rapide et soignée. Livraison express fleurs a domicile : en 3h a Paris et le lendemain partout en France avant 13h Hortensias et Lisianthus provenant de nos meilleurs producteurs en circuit court pour une fraicheur et une longevite maximales Bouquet XL melant Hortensias et Lisianthus a du Santini et du Phlox avec Roses branchues et Statice pour une abondance florale Emballage premium sur mesure avec poche d eau offerte pour preserver vos fleurs pendant la livraison Carte message personnalisee offerte et emballage cadeau soigne pour toutes vos occasions speciales",https://www.bergamotte.fr/livraison-fleurs/bouquet-melbourne/v/bouquet-melbourne-xl,Bergamotte,Bergamotte,https://bergamotte.imgix.net/hufe3itkeo40q1k8vtae7ufaid4v?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,in_stock,199.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Arts et loisirs > Fêtes et soirées > Cadeaux > Fleurs coupées fraîches,"https://bergamotte.imgix.net/gj6qgejiwae57dzjorclbwkerhk7?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/wkld46yewp3prgz4e0h17jb18fkc?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/c3zg6c3nhoixvtcurepgyfr8sdbj?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/5g7iyqc8msowhve595vacruyg647?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/dz3t543obfpr5tz8337uffrd5sh9?ixlib=rails-4.3.1&w=500&h=500&fit=crop",14837,,3278,true,"{""Taille du bouquet"": ""XL""}",0.00 EUR,true,true,false,,FR,FR
14838,Bouquet Esterel S - Livraison Fleurs 24h - Chrysanthemes Hortensias - Tons Roses et Pastel - Fleurs Fraiches de Saison,"Ce bouquet de fleurs se compose d'une harmonie de fleurs de saison rigoureusement sélectionnées pour leur fraîcheur et leur beauté : Chrysantheme, Chrysantheme, Hortensia, Acacia, Rose branchue, Limonium, Chrysantheme, Alstroemeria, Santini rose. Hauteur 45 cm. Carte message offerte. Emballage sur mesure Le cadeau idéal en toute occasion : Parfait pour un anniversaire, un remerciement, ou simplement pour le plaisir d'offrir, le Bouquet Esterel saura transmettre vos plus belles émotions. Il est disponible en plusieurs tailles pour s'adapter à tous les budgets et à toutes les envies. Qualité et fraîcheur garanties : - Fleurs de saison : cueillies en direct des meilleurs producteurs. - Circuit court : pour une fraîcheur et une longévité maximales. - Préparé à la commande : nos artisans fleuristes confectionnent votre bouquet avec soin dans notre atelier parisien. Livraison express et services sur-mesure : - Livraison de fleurs en 24h dans toute la France et en 3h à Paris. - Carte message offerte pour accompagner votre bouquet. - Emballage soigné et conçu pour le transport. Offrez plus qu'un simple bouquet, offrez une expérience florale inoubliable avec le Bouquet Esterel de Bergamotte. Commandez en ligne pour une livraison de fleurs à domicile rapide et soignée. Livraison express fleurs a domicile : en 3h a Paris et le lendemain partout en France avant 13h Chrysanthemes et Hortensias provenant de nos meilleurs producteurs en circuit court pour leurs couleurs vives et eclatantes Melange vibrant de Chrysanthemes et Hortensias avec Alstroemeria et Roses branchues et Santini rose pour un bouquet plein de caractere Emballage premium sur mesure avec poche d eau offerte pour preserver vos fleurs pendant la livraison Carte message personnalisee offerte et emballage cadeau soigne pour toutes vos occasions speciales",https://www.bergamotte.fr/livraison-fleurs/bouquet-esterel/v/bouquet-esterel-s,Bergamotte,Bergamotte,https://bergamotte.imgix.net/z4u8tk8bj8nl6peck3h4l95e27lo?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,in_stock,34.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Arts et loisirs > Fêtes et soirées > Cadeaux > Fleurs coupées fraîches,"https://bergamotte.imgix.net/di8r60jr8me0quv40vdk2tx1tucj?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/bif5s31oe1wum82dklck05izd0lg?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/9sfhls4av3250nzxmyzg9oxg4z66?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/bl3u9oclhb878vkqzs2m2v796d6k?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/fb7t068zw4lr7kuqujrorb8crwyl?ixlib=rails-4.3.1&w=500&h=500&fit=crop",14838,,3279,true,"{""Taille du bouquet"": ""S""}",9.90 EUR,true,true,false,,FR,FR
14839,Bouquet de Roses Bagatelle S - Livraison Fleurs 24h - Roses et Eucalyptus - Tons Roses - Fleurs Fraiches de Saison,"Ce bouquet de fleurs se compose d'une harmonie de fleurs de saison rigoureusement sélectionnées pour leur fraîcheur et leur beauté : Rose branchue, Eucalyptus cinerea, Rose branchue, Rose. Hauteur 45 cm. La valeur sûre. Carte message offerte. Emballage sur mesure Le cadeau idéal en toute occasion : Parfait pour un anniversaire, un remerciement, ou simplement pour le plaisir d'offrir, le Bouquet Bagatelle saura transmettre vos plus belles émotions. Il est disponible en plusieurs tailles pour s'adapter à tous les budgets et à toutes les envies. Qualité et fraîcheur garanties : - Fleurs de saison : cueillies en direct des meilleurs producteurs. - Circuit court : pour une fraîcheur et une longévité maximales. - Préparé à la commande : nos artisans fleuristes confectionnent votre bouquet avec soin dans notre atelier parisien. Livraison express et services sur-mesure : - Livraison de fleurs en 24h dans toute la France et en 3h à Paris. - Carte message offerte pour accompagner votre bouquet. - Emballage soigné et conçu pour le transport. Offrez plus qu'un simple bouquet, offrez une expérience florale inoubliable avec le Bouquet Bagatelle de Bergamotte. Commandez en ligne pour une livraison de fleurs à domicile rapide et soignée. Livraison express fleurs a domicile : en 3h a Paris et le lendemain partout en France avant 13h Roses branchues et Eucalyptus cinerea provenant de nos meilleurs producteurs en circuit court pour une fraicheur durable Bouquet classique de Roses et Eucalyptus cinerea de 45 cm de hauteur selectionnees pour leur elegance intemporelle et leur fraicheur durable Emballage premium sur mesure avec poche d eau offerte pour preserver vos fleurs pendant la livraison Carte message personnalisee offerte et emballage cadeau soigne pour toutes vos occasions speciales",https://www.bergamotte.fr/livraison-fleurs/bouquet-bagatelle/v/bouquet-bagatelle-s,Bergamotte,Bergamotte,https://bergamotte.imgix.net/tokkwb7ytipz1yyidyvfo71ztyy9?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,in_stock,39.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Arts et loisirs > Fêtes et soirées > Cadeaux > Fleurs coupées fraîches,"https://bergamotte.imgix.net/0jtatkj11tzro6erxic2rqqu35j3?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/tfx8jft875llgjv2d7jsfmcrcx0o?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/bo4720523lc613akwz8mznu2txz5?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/ina8k853lej2uqmbgsfbrwij5kux?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/rhihqa5vxq0evo6wlnjwcxm5l90z?ixlib=rails-4.3.1&w=500&h=500&fit=crop",14839,,3912,true,"{""Taille du bouquet"": ""S""}",9.90 EUR,true,true,false,,FR,FR
14840,Bouquet de Roses Bagatelle M - Livraison Fleurs 24h - Roses et Eucalyptus - Tons Roses - Fleurs Fraiches de Saison,"Ce bouquet de fleurs se compose d'une harmonie de fleurs de saison rigoureusement sélectionnées pour leur fraîcheur et leur beauté : Rose branchue, Eucalyptus cinerea, Rose branchue, Rose. Hauteur 45 cm. La valeur sûre. Carte message offerte. Emballage sur mesure Le cadeau idéal en toute occasion : Parfait pour un anniversaire, un remerciement, ou simplement pour le plaisir d'offrir, le Bouquet Bagatelle saura transmettre vos plus belles émotions. Il est disponible en plusieurs tailles pour s'adapter à tous les budgets et à toutes les envies. Qualité et fraîcheur garanties : - Fleurs de saison : cueillies en direct des meilleurs producteurs. - Circuit court : pour une fraîcheur et une longévité maximales. - Préparé à la commande : nos artisans fleuristes confectionnent votre bouquet avec soin dans notre atelier parisien. Livraison express et services sur-mesure : - Livraison de fleurs en 24h dans toute la France et en 3h à Paris. - Carte message offerte pour accompagner votre bouquet. - Emballage soigné et conçu pour le transport. Offrez plus qu'un simple bouquet, offrez une expérience florale inoubliable avec le Bouquet Bagatelle de Bergamotte. Commandez en ligne pour une livraison de fleurs à domicile rapide et soignée. Livraison express fleurs a domicile : en 3h a Paris et le lendemain partout en France avant 13h Roses et Eucalyptus cinerea provenant de nos meilleurs producteurs en circuit court pour une fraicheur durable Bouquet classique de Roses branchues et Eucalyptus cinerea de 45 cm de hauteur selectionnees pour leur elegance intemporelle et leur fraicheur durable Emballage premium sur mesure avec poche d eau offerte pour preserver vos fleurs pendant la livraison Carte message personnalisee offerte et emballage cadeau soigne pour toutes vos occasions speciales",https://www.bergamotte.fr/livraison-fleurs/bouquet-bagatelle,Bergamotte,Bergamotte,https://bergamotte.imgix.net/x9pumf8d9gb9pg6ch1054d436ihq?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,in_stock,52.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Arts et loisirs > Fêtes et soirées > Cadeaux > Fleurs coupées fraîches,"https://bergamotte.imgix.net/v563o40l22p47m4xwf7q05vsrptq?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/tfx8jft875llgjv2d7jsfmcrcx0o?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/bo4720523lc613akwz8mznu2txz5?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/ina8k853lej2uqmbgsfbrwij5kux?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/rhihqa5vxq0evo6wlnjwcxm5l90z?ixlib=rails-4.3.1&w=500&h=500&fit=crop",14840,,3912,true,"{""Taille du bouquet"": ""M""}",9.90 EUR,true,true,false,,FR,FR
